Id,y,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
1413,0,3.318,-8.129,5.794,-3.299,6.192,-4.655,9.192,7.117,8.837,7.503
1414,0,4.265,9.71,-4.115,-5.693,7.353,-0.391,-2.554,5.665,-2.694,5.352
1415,1,6.009,-7.137,-9.198,7.424,7.794,-2.412,5.872,-4.457,3.279,-8.198
1416,1,7.443,4.805,8.479,8.294,-4.096,2.951,1.949,2.93,-2.844,-6.392
1417,1,-4.213,-5.055,-8.974,-3.789,2.176,-3.596,5.271,-8.055,3.546,-3.363
1418,0,-0.738,7.765,0.747,-6.695,-6.495,-4.868,-7.182,9.416,-2.58,-9.081
1419,0,-8.577,-3.023,9.037,8.094,-9.053,1.428,2.56,7.904,-3.49,5.197
1420,1,0.833,-0.716,7.778,-1.748,-5.647,-5.969,0.175,3.968,-4.61,6.878
1421,0,-1.101,4.318,-2.203,0.86,4.546,2.023,-5.772,1.587,4.461,8.782
1422,0,0.401,0.778,3.311,-9.589,0.339,4.21,9.689,0.762,0.455,8.225
1423,0,1.074,8.752,-3.916,7.053,-7.212,9.333,-6.587,8.17,-5.784,8.859
1424,0,6.705,-4.563,5.529,-9.713,-9.912,-6.835,3.347,4.192,-4.456,3.297
1425,1,6.805,4.943,2.655,-5.441,-5.945,7.818,4.27,-1.638,-8.004,-5.712
1426,0,-9.808,5.618,0.673,-2.324,0.489,-1.046,4.267,7.88,7.216,-1.439
1427,1,8.742,-4.934,-5.796,-6.458,-4.144,4.113,-7.442,0.111,8.192,2.297
1428,0,-4.072,9.103,9.101,-8.453,6.07,-5.419,-3.827,-8.546,5.925,1.365
1429,0,-2.099,7.121,5.372,-5.523,1.487,-6.314,-7.492,0.481,0.53,8.134
1430,0,3.102,4.024,-6.855,-0.408,-9.126,5.185,5.524,2.154,-0.667,2.829
1431,0,-8.44,-8.163,9.292,-9.568,6.275,2.499,-1.588,4.457,9.819,9.09
1432,1,0.391,2.825,-9.708,-8.47,-8.646,3.706,-7.98,-9.071,-3.066,3.333
1433,1,6.102,-1.729,8.293,-7.461,9.194,-6.141,-8.388,8.861,6.673,9.412
1434,1,-5.889,-6.986,2.338,0.078,7.043,-9.688,-9.287,3.484,-9.972,-9.057
1435,0,7.536,9.255,1.515,-6.986,-6.028,9.458,-4.748,0.62,8.736,-3.125
1436,1,-6.401,-4.921,2.651,-3.567,8.77,-8.085,-5.435,3.457,9.407,2.848
1437,0,1.628,-7.011,-9.36,-6.811,-4.606,-9.633,-3.241,8.962,8.834,-3.607
1438,1,1.529,8.129,-7.848,3.792,-1.09,-6.394,4.438,5.346,-2.607,-2.379
1439,0,-9.236,2.556,4.455,6.675,3.547,-2.865,-8.232,-5.919,-8.609,1.257
1440,0,-6.21,-3.103,-6.929,1.249,5.611,-5.947,-2.529,-6.565,6.676,6.872
1441,1,-6.001,-8.085,9.275,6.061,-5.707,8.484,6.95,-9.335,-4.44,0.234
1442,1,-0.859,-9.077,6.604,0.952,-6.156,-6.605,-1.993,7.783,-5.923,4.718
1443,0,0.26,3.973,-1.809,2.577,-9.708,6.021,-2.965,-0.182,7.011,-2.57
1444,0,2.592,8.525,-6.65,1.587,-1.961,4.753,4.386,-9.8,-3.695,-0.773
1445,1,7.735,3.602,-0.419,-7.578,2.121,-7.896,-6.514,-8.799,-2.814,-3.768
1446,0,-7.824,-0.76,-9.425,-4.52,-0.478,6.736,-2.099,-3.672,-9.008,-8.147
1447,0,-1.587,0.657,-1.429,4.656,-9.551,-8.435,8.259,4.446,-1.095,-1.135
1448,1,-5.622,-5.328,0.093,8.438,-1.097,5.449,8.267,9.791,-5.497,-0.657
1449,1,-8.962,-6.649,-3.359,6.011,7.995,7.294,-4.821,-3.627,-6.786,-5.738
1450,0,-8.726,6.563,-1.672,-4.635,-6.301,3.142,-6.954,6.703,-7.33,1.717
1451,0,4.488,5.16,5.717,-3.993,-7.497,-3.003,5.363,-0.632,6.902,7.599
1452,1,-2.249,9.233,5.817,5.432,-2.248,-3.9,-7.706,-5.134,-8.828,-9.085
1453,0,-5.17,-8.805,5.203,-3.127,4.303,0.41,-3.109,-6.992,-7.949,-2.171
1454,1,0.923,4.071,-5.331,-9.072,2.459,3.727,9.719,3.959,-6.19,8.982
1455,1,-8.812,-8.555,-5.52,9.401,-0.425,-3.481,1.226,5.354,8.116,6.001
1456,1,6.215,-0.999,-3.566,-1.248,-6.138,9.484,7.901,-8.904,-1.396,-7.911
1457,1,-7.269,0.134,9.424,-7.746,9.181,-1.38,1.851,-3.637,-9.348,1.213
1458,0,5.726,-6.816,4.28,5.951,-8.123,-6.599,-8.562,4.076,1.962,-5.582
1459,1,1.993,-0.262,-7.498,7.193,-7.78,-7.54,-6.161,2.11,-6.422,5.02
1460,1,8.664,-1.069,6.134,5.006,0.131,-5.527,-9.566,-7.872,-1.778,3.855
1461,0,-3.47,-1.379,0.494,5.084,7.513,-4.363,7.228,4.381,1.428,1.298
1462,1,-3.157,8.662,-2.015,-4.127,-8.752,8.665,-5.419,-1.563,8.049,8.596
1463,0,1.159,-5.985,9.168,3.537,3.372,4.271,-9.9,-5.713,1.216,7.402
1464,0,-9.448,-1.585,-6.773,-5.542,5.768,-6.217,7.471,-7.471,-8.536,-6.472
1465,0,9.571,1.92,-0.122,3.846,-2.098,-8.444,9.688,-8.309,9.645,8.064
1466,1,2.417,0.399,7.973,-4.416,-4.043,7.296,-5.784,6.43,8.6,6.734
1467,0,-9.55,-4.53,-4.762,-0.359,-3.901,-4.883,-3.279,-8.244,-2.516,-4.59
1468,0,-4.671,-5.488,-5.15,5.944,-7.671,-3.775,-0.286,3.534,-3.732,7.026
1469,1,9.017,-7.338,-9.787,-8.671,-0.327,9.493,1.105,-5.467,4.221,-3.406
1470,1,2.443,-9.884,0.441,4.965,-9.686,-6.553,-3.91,4.484,-1.084,-6.669
1471,1,5.901,5.688,7.336,1.188,-5.711,5.626,1.561,8.975,1.019,8.557
1472,0,6.262,-8.552,-0.405,4.215,7.011,9.414,-8.674,8.651,-2.929,-0.744
1473,0,6.672,-5.743,7.466,-4.607,6.624,-4.595,-0.247,6.072,-6.236,7.129
1474,1,-3.966,6.006,9.383,0.105,1.875,-3.169,2.145,3.301,-0.768,7.645
1475,0,6.668,5.389,5.469,-6.15,7.823,5.045,-8.558,-4.114,3.176,9.941
1476,0,-8.387,-3.953,2.584,5.728,-5.74,-7.55,-4.298,8.598,8.556,5.593
1477,0,-2.657,-1.748,-6.224,-4.811,7.366,6.031,5.173,-4.013,-3.429,-6.941
1478,1,8.848,7.271,8.786,2.036,9.534,-9.041,3.397,3.749,-0.236,-1.156
1479,0,-6.369,2.804,7.945,-4.698,2.852,-1.515,9.425,-2.911,-7.275,5.639
1480,1,9.651,-0.52,-9.037,1.78,3.884,7.615,-6.704,-7.627,-2.105,-6.479
1481,1,-8.868,-6.943,-0.359,2.927,7.309,-8.169,-1.779,-2.059,7.129,0.012
1482,1,-2.159,1.267,2.057,-2.742,2.152,-6.325,-8.07,-5.475,9.574,5.037
1483,1,-0.228,-8.314,4.034,-1.167,4.63,-4.505,-6.057,-4.451,-5.653,1.959
1484,0,1.258,7.52,-7.008,-0.914,8.911,-7.633,-4.853,-5.521,-1.094,6.118
1485,1,6.401,8.945,-6.436,-4.214,3.785,-2.026,0.341,9.168,8.543,-8.564
1486,0,-4.34,-1.752,-4.407,-0.339,-1.179,-7.736,-0.723,-9.5,1.356,4.368
1487,0,-7.027,-9.245,5.923,0.322,-7.449,-1.969,0.662,-7.158,-3.908,-6.471
1488,0,4.595,-6.413,-6.541,-7.178,-0.5,-4.449,-7.637,-8.004,-8.939,-8.248
1489,0,8.932,6.885,-8.32,6.383,-4.221,2.631,-0.904,-0.068,2.768,4.981
1490,1,-0.671,8.457,3.924,-4.865,-8.152,3.209,2.17,-8.482,-8.542,8.632
1491,1,-9.249,9.377,-9.369,-1.317,8.169,0.696,2.308,-1.131,7.411,-4.914
1492,0,-5.904,6.368,5.827,-2.515,-6.996,-4.454,4.707,-3.565,-9.854,9.837
1493,1,1.993,-2.636,4.779,3.325,-3.725,-7.279,3.078,0.826,-0.347,-4.487
1494,1,4.999,-1.601,-8.042,-5.727,1.785,8.052,-5.064,9.163,-1.876,5.322
1495,0,5.723,4.316,9.602,-1.444,-8.891,7.724,3.749,6.813,8.782,5.651
1496,0,-4.612,2.698,-4.836,4.664,-1.074,1.179,-3.518,-3.398,-1.042,-0.499
1497,1,-9.118,-4.92,-7.609,6.896,-7.119,5.894,3.231,-3.714,-1.593,1.392
1498,1,0.744,5.533,-4.892,-5.394,0.236,-1.532,-5.554,-0.525,0.21,-0.956
1499,1,-6.461,-1.104,-8.551,4.217,5.833,9.581,0.441,7.997,9.288,-2.773
1500,1,-7.658,6.907,-1.2,-9.012,-6.162,-9.499,7.206,-7.725,-4.154,1.486
1501,0,-8.013,0.817,9.525,-3.651,-4.102,-6.676,6.219,2.116,-1.916,-2.519
1502,0,-1.091,-1.921,-0.42,5.563,3.218,-2.276,-8.632,1.102,-7.744,0.516
1503,0,2.983,3.132,-8.06,4.302,5.131,-1.856,-8.951,8.847,-4.66,9.47
1504,1,3.553,3.75,1.738,-6.887,0.368,2.163,3.022,-7.951,-3.65,1.827
1505,1,-9.27,3.445,-6.274,5.802,8.424,8.424,-1.768,4.311,-2.465,2.864
1506,0,2.694,9.959,3.237,-4.467,-7.802,-6.639,-0.547,-4.518,8.983,-5.383
1507,0,3.243,0.025,1.355,3.601,8.607,2.214,-6.502,2.148,4.47,-5.127
1508,1,5.494,3.707,8.758,7.224,6.99,1.567,0.442,6.194,-4.578,-9.2
1509,1,6.94,9.422,1.615,-4.767,7.391,-2.852,-1.113,-4.211,4.667,0.965
1510,1,6.783,2.965,0.14,8.564,2.733,-4.955,-5.161,-8.417,5.664,5.294
1511,1,-5.814,0.821,-2.092,7.994,9.605,-1.289,6.531,8.858,-4.566,8.626
1512,0,2.407,-4.204,5.095,9.238,4.836,-5.921,-1.38,2.118,9.78,7.392
1513,0,6.376,-0.598,7.511,-5.785,-0.199,2.485,-7.046,8.242,1.245,9.704
1514,0,1.311,-9.002,-6.154,-6.146,-2.152,3.967,9.692,-9.378,-1.537,-0.321
1515,1,-9.404,7.117,-7.166,1.965,8.262,-8.351,-3.863,1.045,0.662,8.972
1516,1,-4.358,-6.306,-2.401,4.877,-6.872,7.912,-8.382,3.556,5.948,2.026
1517,0,7.868,-0.286,9.112,7.69,-5.055,1.161,7.145,1.231,-2.548,2.161
1518,0,9.494,-0.65,-1.545,-3.922,4.581,-6.533,-6.22,9.334,-4.058,-5.035
1519,1,-9.6,0.151,-3.698,8.883,-0.845,4.89,4.463,3.153,1.103,6.373
1520,1,-3.278,9.813,-7.213,-9.662,-7.253,-7.139,6.545,-6.273,-6.888,-9.139
1521,1,7.201,-5.424,-9.699,-4.42,9.638,-2.676,7.127,-9.463,0.056,0.238
1522,1,-6.475,-0.224,-1.848,4.08,5.514,-1.509,7.093,-8.239,-3.786,-9.706
1523,0,5.419,-3.777,-7.328,-2.889,2.079,7.892,-2.903,7.62,7.507,-2.018
1524,1,0.804,-4.224,6.673,8.319,-6.415,0.272,-4.523,3.309,-4.591,-0.704
1525,0,-9.274,-0.091,-3.954,-2.393,2.552,-0.76,-9.17,9.944,-2.42,3.36
1526,0,6.26,0.105,-3.821,-8.071,-1.799,-6.504,-2.239,8.569,-7.56,7.403
1527,0,-7.568,3.866,8.781,1.129,-8.233,-2.067,9.304,2.293,6.741,-5.432
1528,0,0.965,9.889,-0.941,2.382,9.094,2.471,-2.951,-8.39,-3.826,-7.163
1529,1,8.234,-7.722,-9.64,-9.841,6.217,-8.3,1.826,-5.411,-2.618,-3.884
1530,1,9.416,-7.877,-3.684,-1.211,-5.652,1.296,9.156,7.786,-5.039,3.246
1531,0,-5.624,-8.476,-8.64,-4.605,5.237,0.959,8.174,-9.022,4.537,4.734
1532,0,4.138,8.634,3.639,4.671,-5.033,-0.235,4.551,-6.414,2.312,-2.325
1533,1,-2.505,2.812,9.344,8.042,-1.802,2.689,2.274,6.187,9.473,4.609
1534,0,-1.113,-0.818,-7.325,-3.48,0.44,4.347,-6.538,5.459,-8.013,4.48
1535,1,4.502,4.735,2.073,4.763,4.18,-2.572,-3.63,-8.589,-3.579,5.877
1536,0,-8.964,0.001,8.584,-4.471,4.199,4.356,8.774,-1.364,-4.193,-6.153
1537,1,-3.043,6.645,-4.087,-7.219,4.579,6.003,-8.799,9.224,-4.035,2.893
1538,0,-3.138,4.473,-0.531,-0.097,9.478,-1.658,5.289,2.595,-4.789,5.01
1539,1,1.321,6.205,8.028,1.507,-3.053,2.276,8.786,-0.58,1.987,2.775
1540,1,-9.989,-3.111,3.081,2.117,3.07,-2.807,5.082,4.627,-1.687,-8.381
1541,0,-7.69,4.517,-0.674,5.561,9.103,0.515,3.663,9.514,7.854,-1.056
1542,0,3.069,8.531,3.419,3.637,0.497,8.133,8.34,4.512,-1.294,-9.477
1543,0,3.421,8.628,-7.803,9.782,9.878,7.139,5.554,4.551,3.979,2.249
1544,0,-3.503,0.492,4.679,-7.215,-1.58,-2.395,-9.899,-9.168,9.486,5.437
1545,1,-9.53,-2.965,5.933,6.798,-1.466,-1.321,4.272,-5.626,7.74,-7.405
1546,0,-2.815,-0.181,7.825,2.977,7.215,-0.479,-1.932,-4.456,1.348,-9.883
1547,0,-8.695,-7.3,8.849,-3.917,-0.101,-7.735,0.062,-6.533,-3.642,-4.464
1548,0,7.407,-9.081,-8.526,-7.07,1.965,9.174,9.85,-3.149,-5.578,9.345
1549,1,1.002,2.894,-3.231,4.537,-3.73,0.037,9.123,-6.516,2.976,-9.5
1550,0,5.356,3.321,-8.375,3.527,3.257,-0.373,5.585,-8.36,6.148,-9.524
1551,0,-1.368,-0.81,-4.581,2.503,3.694,-4.703,-4.436,-5.478,-9.587,-9.337
1552,0,2.069,-7.309,-1.153,-8.568,-2.094,-5.873,3.226,-0.175,1.767,0.415
1553,0,-7.565,-0.653,-5.81,7.649,4.085,2.921,0.015,-1.566,-9.141,-0.6
1554,1,2.924,8.352,2.728,-6.931,8.19,4.403,-4.784,2.105,5.598,-2.904
1555,0,-8.745,5.117,-3.558,3.919,1.161,6.304,7.692,2.843,-6.932,-3.303
1556,1,-3.566,8.83,8.274,-7.802,5.657,8.849,-5.417,-9.265,4.445,-5.911
1557,0,1.139,-5.358,4.458,3.043,-7.76,4.166,4.063,-4.244,-9.383,-1.422
1558,1,-8.561,-0.724,0.097,-9.557,3.572,-7.232,-8.752,8.711,-2.695,5.862
1559,1,9.67,-7.424,6.318,7.221,-4.194,-4.71,8.613,-1.58,-9.911,-7.449
1560,1,9.428,5.525,-3.67,7.365,3.686,3.448,7.693,7.438,0.414,1.086
1561,1,1.223,-4.743,-8.199,7.41,-6.765,0.857,-4.387,-9.346,6.6,5.013
1562,0,-0.077,1.059,3.47,5.314,6.601,-6.493,-1.504,-8.326,-6.263,6.648
1563,0,-5.534,-7.279,4.761,-5.972,4.255,-1.026,-6.96,-7.638,7.202,6.037
1564,1,-1.142,-3.694,-1.101,4.1,-8.96,2.706,0.58,8.541,-0.818,-9.982
1565,1,3.005,-8.814,0.453,6.515,9.342,8.674,-7.654,5.842,-3,-7.45
1566,0,-3.191,-2.012,4.355,-6.649,-3.148,-0.079,-9.804,9.738,1.276,9.798
1567,0,-7.069,-4.069,-8.77,-9.8,-5.606,4.257,9.152,-0.394,-8.877,-4.959
1568,1,1.1,1.297,2.012,-6.858,-1.791,2.464,6.635,1.706,6.215,-1.251
1569,1,-4.585,9.476,-6.225,7.826,9.339,-1.599,-4.827,2.612,6.176,-7.188
1570,1,-8.494,9.234,-9.572,-6.952,0.722,-9.096,7.933,9.349,1.924,9.14
1571,1,7.926,5.229,-7.84,-6.911,-0.768,-8.394,1.422,-1.825,-8.339,9.876
1572,0,-0.478,-9.371,-9.616,-2.097,8.664,7.198,2.782,2.507,6.096,7.752
1573,1,-8.99,-2.456,6.037,-1.048,-4.86,-8.122,-5.474,-2.33,-9.389,-4.306
1574,0,-1.78,-2.763,2.603,-7.848,-5.71,-5.206,-7.383,7.374,-1.339,4.561
1575,1,-7.868,8.26,-6.892,5.562,7.854,6.976,4.026,-4.813,9.406,-1.958
1576,0,-8.343,0.439,-7.035,-0.312,8.283,8.847,-7.612,9.237,0.288,-8.279
1577,1,-2.71,-5.694,7.857,-5.62,7.497,-2.974,-5.794,-4.734,2.5,5.187
1578,0,1.81,1.768,0.571,-0.731,-2.235,-2.35,4.525,0.045,-0.937,-9.191
1579,1,-6.234,2.952,3.834,-2.18,-2.356,9.803,0.203,-5.234,9.089,-5.038
1580,0,1.912,-6.094,-5.591,0.645,9.374,5.423,4.83,-3.314,8.969,8.325
1581,1,7.831,3.448,6.561,-8.949,9.36,4.07,2.373,-1.352,-3.527,-9.793
1582,0,1.1,-5.65,3.25,-6.701,3.942,3.097,-9.302,-1.687,-9.145,-1.22
1583,0,8.485,6.033,-2.471,7.798,-9.934,8.526,-7.343,-1.321,-4.682,6.716
1584,0,9.205,6.564,1.754,3.795,9.712,-5.173,3.658,3.077,8.029,8.543
1585,1,-7.83,-3.821,7.112,-0.79,4.906,-2.412,-4.358,-3.635,-7.043,-1.228
1586,1,3.37,3.274,5.236,-9.837,9.031,-6.923,3.006,4.818,5.614,-6.346
1587,1,8.067,9.951,3.08,9.409,-4.737,1.529,-9.545,0.65,-9.17,8.91
1588,0,-8.933,-7.317,8.426,-6.652,-0.928,-7.958,-6.072,0.721,-5.573,-8.906
1589,0,-7.603,-5.558,-0.666,5.348,-9.274,-8.672,-9.344,-4.407,4.814,1.738
1590,1,-1.896,7.706,0.921,7.158,3.696,4.872,2.231,9.629,5.706,-6.734
1591,1,3.871,-8.176,-5.698,-3.352,-8.196,-1.751,-1.066,-3.019,6.641,-1.525
1592,0,-7.154,-2.929,9.69,-2.166,6.805,0.642,-6.175,-0.482,-3.505,-8.724
1593,1,-9.659,5.908,0.657,5.801,-6.677,0.733,6.992,-4.99,-5.98,-1.306
1594,0,7.266,-6.552,-1.632,5.242,-3.921,-6.384,5.399,0.546,3.368,-7.345
1595,1,-0.536,0.173,-9.975,6.311,1.12,-0.337,1.513,-7.104,-4.555,6.587
1596,1,-2.127,-3.918,-2.256,2.673,7.616,1.49,9.896,-9.768,-1.297,-9.751
1597,0,-2.253,-9.22,7.299,-7.325,-8.184,-1.241,2.846,-7.832,6.2,1.884
1598,1,7.105,-5.915,-7.357,-9.017,4.062,3.865,-8.09,7.333,6.959,9.699
1599,0,7.024,4.639,1.044,-8.56,-4.563,-5.458,2.085,-7.786,5.493,-6.748
1600,0,5.01,-0.819,1.931,5.216,9.604,5.312,-7.522,1.778,7.109,7.421
1601,0,-2.287,-4.994,-3.413,-4.739,-1.795,2.801,4.063,-5.536,-3.189,4.41
1602,0,2.678,-9.065,3.038,-6.927,-3.658,2.833,-8,4.891,1.495,3.272
1603,1,3.562,5.796,3.186,9.588,-5.88,-0.513,-8.051,-0.763,-1.691,-2.063
1604,1,-5.39,-2.056,-4.904,-0.269,-1.606,-4.942,1.791,3.323,6.485,7.276
1605,0,4.598,-3.777,6.345,-6.723,6.288,2.698,-7.468,0.324,5.937,-1.872
1606,0,9.525,-2.359,9.158,-5.162,-4.315,-4.912,-8.703,0.743,-8.221,-2.504
1607,0,9.942,-4.468,-7.417,-4.996,-3.819,-0.555,-6.406,0.207,5.211,-2.577
1608,0,5.827,-2.08,-7.943,2.22,2.413,-6.524,-7.97,7.452,0.247,4.771
1609,0,-8.856,-9.313,2.985,0.049,4.329,-8.852,3.633,7.78,-4.733,7.462
1610,1,0.235,-8.15,-9.777,1.904,6.724,-4.623,1.643,-6.975,4.127,-8.016
1611,1,-7.758,-8.375,3.068,-0.447,9.866,-5.282,-3.534,6.89,6.668,6.948
1612,1,3.038,-6.156,5.818,-7.999,4.242,4.223,9.374,1.233,-9.757,-6.827
1613,0,6.123,-4.634,2.973,4.708,9.521,-0.787,5.796,-6.744,1.597,8.127
1614,1,-3.963,3.592,-7.657,-0.627,5.762,-9.597,-8.554,-4.501,-9.872,0.333
1615,1,-8.267,-8.173,-5.271,5.839,-2.503,0.704,8.442,9.464,-1.916,-2.414
1616,0,5.077,-0.12,-7.64,-6.88,-1.241,4.448,-8.502,-5.2,-3.776,-2.518
1617,0,-6.269,7.855,3.529,0.82,6.606,8.307,-5.181,0.326,-7.105,-8.427
1618,0,-4.559,8.891,-0.534,-8.561,1.805,-5.76,-5.362,-0.397,3.879,-4.156
1619,1,3.955,-1.523,-5.226,-7.392,8.698,-0.686,0.789,-1.321,3.326,-9.632
1620,1,-7.792,-3.884,-4.696,9.416,1.036,-1.74,1.835,-8.493,-9.834,7.876
1621,1,5.153,-7.082,-8.492,4.67,-1.835,6.262,-4.765,9.192,5.184,-1.853
1622,0,-2.316,-3.792,7.264,-2.418,-3.807,8.913,2.027,7.777,2.954,2.599
1623,1,5.215,5.899,2.793,2.851,4.138,2.044,-0.089,1.787,-7.34,-5.962
1624,0,-8.491,-6.831,-8.15,-5.885,0.443,-3.731,-2.182,-0.322,-0.799,9.662
1625,0,0.601,-4.509,6.514,-7.615,-7.245,0.338,9.923,-2.796,3.726,6.389
1626,0,9.447,8.961,3.552,4.708,-9.262,9.887,0.866,-7.103,5.189,-3.387
1627,0,-8.714,3.948,7.237,-5.538,-4.204,-0.529,8.689,3.058,-6.212,3.182
1628,1,3.635,5.394,-9.122,-8.636,8.661,-5.781,1.135,-4.956,-5.515,-5.673
1629,0,-5.203,4.032,-2.26,-5.896,-9.254,-5.409,4.646,8.267,1.358,0.324
1630,1,0.592,-2.495,8.445,-3.063,2.7,3.606,-9.875,9.852,-2.523,-0.791
1631,0,-6.739,-0.557,-7.85,4.823,-4.63,-7.632,9.461,-1.711,-0.133,-2.266
1632,0,-7.379,-6.445,2.114,-9.385,-0.008,-3,-9.547,-5.571,-2.545,7.992
1633,1,-7.739,5.852,5.51,9.265,-5.142,2.649,2.64,2.599,3.491,-7.788
1634,1,1.887,-4.193,-9.331,4.729,9.165,1.296,2.964,-0.167,-9.424,2.799
1635,1,4.668,9.693,5.56,-8.744,-3.882,5.202,-5.611,8.097,-5.79,0.938
1636,0,-3.79,7.858,-4.925,-2.527,2.3,5.922,-0.851,6.792,-3.908,-7.233
1637,1,3.505,5.866,8.222,-9.638,-5.546,9.191,4.788,-0.237,-2.861,-1.59
1638,1,-7.798,-2.815,2.264,-3.554,-4.707,-7.75,-0.396,-0.431,-8.472,2.006
1639,1,-1.671,-1.444,-5.638,-4.912,-8.047,-3.126,-0.504,-1.156,7.89,1.287
1640,1,-5.238,0.105,-8.267,9.081,-8.621,-5.64,-2.785,9.081,3.039,-8.881
1641,1,8.623,-9.096,-3.676,2.072,1.99,6.432,-5.041,-6.939,8.136,-8.887
1642,0,-0.473,-9.519,2.395,-1.904,9.958,-5.093,-2.851,-7.995,-6.746,3.474
1643,0,-4.497,-1.23,9.786,5.058,9.261,-4.21,-9.864,-2.963,-7.926,-3.927
1644,1,-4.017,3.787,-3.565,-8.754,-0.501,6.298,-4.641,8.631,-7.826,5.715
1645,1,-9.769,-3.129,-6.943,9.035,7.171,-7.783,-3.949,-0.839,-5.294,-8.483
1646,0,-3.327,-4.814,1.662,-1.747,-9.393,-8.716,-2.265,7.719,-6.401,2.954
1647,1,9.557,-1.561,6.465,-6.768,-0.254,4.256,7.456,-6.778,8.733,5.666
1648,1,4.736,9.649,-1.075,4.011,0.654,2.212,-0.607,3.348,-7.16,2.282
1649,0,3.384,-8.655,4.926,1.27,4.163,-5.02,-7.865,-1.013,-5.512,-9.658
1650,0,-0.361,-4.169,-5.737,-8.239,-2.047,3.377,-9.378,2.017,6.322,-3.571
1651,1,9.347,8.024,-6.666,-2.454,0.361,-1.641,-2.957,4.31,-2.583,8.526
1652,1,5.32,-6.458,-1.654,9.343,5.267,1.125,2.023,-3.717,7.18,0.299
1653,0,6.632,-8.396,1.419,2.586,4.351,0.319,-1.752,5.217,-9.681,1.511
1654,0,0.472,-6.431,-9.664,5.834,3.076,-9.052,1.163,5.249,9.688,5.623
1655,0,-9.714,-1.614,-5.952,7.394,-1.09,5.357,-8.903,1.845,4.273,6.686
1656,1,9.877,7.682,2.267,-5.126,-7.572,5.935,-4.903,5.759,1.729,2.442
1657,1,4.512,-9.721,4.93,2.413,9.715,9.605,-9.597,-4.921,-1.642,-5.553
1658,1,7.46,-3.366,3.703,-8.091,9.762,0.092,8.802,-5.748,-1.128,-5.842
1659,1,9.864,-4.827,-5.745,-2.023,-7.041,0.139,8.207,9.65,9.594,-5.386
1660,0,0.719,-8.501,4.929,5.066,5.765,-3.493,-1.921,-3.378,4.34,-9.014
1661,1,2.738,9.763,-7.157,5.194,3.323,-8.871,1.864,-2.717,-3.864,7.974
1662,1,-6.572,7.699,2.816,6.724,6.332,7.566,0.063,3.492,-6.129,8.137
1663,1,-5.416,1.495,9.71,1.376,4.332,-3.344,-9.706,-5.285,-3.217,3.416
1664,0,-2.451,-2.045,3.626,9.973,-4.92,6.587,-1.719,-9.179,7.134,5.454
1665,0,-8.525,2.3,3.476,4.319,3.313,-3.447,-3.316,-9.448,-0.948,-8.178
1666,1,5.15,0.868,-1.183,-7.55,-0.895,-8.016,-4.853,-9.522,4.241,-9.402
1667,0,0.325,9.634,9.156,5.249,-9.734,7.319,9.361,-5.016,8.25,-3.108
1668,1,8.302,0.229,5.512,-7.753,-3.442,3.013,1.806,-6.032,-8.686,6.137
1669,1,5.744,-3.457,-0.328,7.471,6.327,-1.266,-8.286,6.66,6.696,-9.107
1670,0,-1.396,8.756,-5.193,0.547,-7.393,-4.336,-8.068,8.768,-0.299,3.354
1671,0,1.445,7.785,2.159,-1.922,-3.995,-4.195,6.315,9.526,7.273,8.111
1672,0,-5.855,5.405,-9.365,-6.469,6.272,-8.954,5.238,5.353,3.341,8.16
1673,0,4.226,0.031,-1.136,0.07,3.158,0.624,-6.33,-8.769,3.901,-4.487
1674,1,-0.316,-0.805,-9.322,5.679,4.015,8.726,-5.921,9.769,2.763,-6.896
1675,1,-5.173,7.614,6.358,-4.928,-5.008,8.36,1.282,-4.802,4.327,-1.232
1676,1,-4.467,-9.197,2.274,-5.72,3.17,9.766,6.69,3.912,1.517,-2.873
1677,0,0.359,-2.913,-0.666,-1.388,-0.09,-9.628,7.774,4.8,-4.361,-4.162
1678,0,4.483,-6.031,-9.238,-9.878,-9.379,8.096,4.206,8.955,-2.317,-1.444
1679,0,-4.976,5.877,-2.821,-9.375,4.26,1.326,8.539,-3.831,6.264,5.857
1680,1,6.496,9.581,-4.215,5.58,0.509,7.696,5.615,-7.473,-4.368,6.53
1681,0,2.027,-4.226,8.178,-7.908,3.089,3.777,2.461,4.61,-3.603,-9.196
1682,0,8.166,2.166,9.392,9.22,-9.484,2.731,-1.637,7.998,9.68,5.933
1683,1,0.108,7.446,-0.489,-2.569,-0.73,-8.62,-0.6,-3.42,8.185,-0.681
1684,1,-9.638,-6.327,-3.963,1.619,-9.385,8.609,-3.54,-1.989,-3.426,1.105
1685,0,2.557,6.855,6.172,-6.734,-7.241,5.765,-2.514,5.959,-9.778,0.183
1686,0,-3.623,1.401,4.509,-7.899,-8.065,-9.79,-5.889,-6.814,7.632,5.134
1687,0,-1.5,3.921,-3.215,-3.069,-5.852,-1.237,5.468,6.779,-1.205,-2.876
1688,1,8.977,9.676,9.043,-1.07,-7.483,2.956,0.912,4.943,-0.2,8.042
1689,0,1.35,-9.333,-3.984,-2.467,-7.082,-1.341,-1.514,3.044,8.114,-6.738
1690,0,-0.32,1.156,-2.733,-2.733,-9.994,5.987,-1.454,9.845,1.458,9.674
